,csf,3rd_ventricle,inf_lat_vent,4th_ventricle,frontal,temporal,parietal,occipital,insula,thalamus,caudate,putamen,pallidum,hippocampus,amygdala,accumbens_area,ventraldc,cingulate,cerebellum,subject,brain_stem,parietal,lateral_ventricle,total_cerebral_white_matter
667,926.4429526683099,1011.8499483048923,1834.020906300427,1821.3299069488062,145125.0075856073,101386.33582020277,99314.9589260288,46202.783639513764,10489.282464105734,13056.980332922827,6717.31165681458,9411.576519165403,3758.5938079745797,6206.584682907467,2756.3478591790217,799.5329591521031,7653.701608974701,20404.03995756377,125929.01356632481,OAS1_0429_MR1_mpr-3,20935.003930436986,99314.9589260288,20120.03597207345,402719.70942517195
671,1805.8949077373757,2737.139860160353,4284.412781110648,2113.5658920185583,181973.1527030467,109233.48941929408,124025.02066359922,55881.214145045684,13193.494325948366,15807.84019238223,7054.137639606242,9820.0894982946,4813.661754071478,6923.797646265273,2719.989861036541,1002.9319487605103,9601.941509439714,24609.562742704886,153698.63514758326,OAS1_0290_MR1_mpr-3,28351.006551555656,124025.02066359922,58714.39400029938,535018.9186660454
674,984.4099497067936,1385.7199292039882,1868.3209045480503,1444.029926224948,135565.25507401215,99356.46192390843,94297.89818234892,46144.816642475285,10182.983479754455,13087.850331345688,6146.559685974125,9232.873528295286,3513.348820504072,6698.7896577608635,2937.7948499089503,888.7129545959241,6988.967642935759,17584.580101609125,113412.944205767,OAS1_0289_MR1_mpr-3,17350.99711354281,94297.89818234892,19305.411013692392,362489.2414805343
675,1668.0089147819294,3355.568828565004,4732.027758242134,2342.0038803477305,171300.3652483162,117207.89601188406,108126.2854758608,57101.9510826786,13429.478313892017,14689.317249527227,8379.489571894414,9357.039521951683,4530.343768546109,5867.014700255995,3089.0578421809696,1095.8849440115698,7736.364604751474,21634.723894688505,130841.80231533191,OAS1_0205_MR1_mpr-3,23622.06579315581,108126.2854758608,121118.09581211314,465501.39721767453
680,1699.2219131872666,2742.2848598974965,2596.1668673626205,2199.658887620093,161054.26977178612,103413.12271665485,108959.43243329557,51376.595375185294,11707.61840186132,14389.192264860521,7699.320606644041,9104.248534866696,4299.504780339602,6815.066651820307,2970.3798482441925,923.6989528085,8010.421590749986,21976.351877234833,128644.20142760668,OAS1_0284_MR1_mpr-3,23928.707777489562,108959.43243329557,50263.903432032384,463719.5123087105
685,1530.122921826483,2529.2818707797546,9656.135506670958,2362.5838792963045,130662.07032451437,68977.2964759708,73600.59323976797,38128.5640520232,10087.629484626063,9964.83549089957,6297.4796782636695,7644.440609447843,2851.7018543074155,3866.638802454594,1496.8519235262884,417.7739786560538,5747.9937063367415,14514.387258464347,63528.7417543358,OAS1_0031_MR1_mpr-3,15917.257186792147,73600.59323976797,82678.08777600151,259218.12075662464
696,1063.98594564128,1041.6909467803248,1399.4399285030377,2323.1388813115377,167737.62443033553,114085.22417142041,106870.5625400153,48553.362519423405,10724.237452101956,15321.466217230929,8095.142586421614,9561.467511507519,3910.1998002290757,7243.130629950649,3366.5448280042438,1020.081947884322,7623.174610534316,21548.63089908697,133349.81818719814,OAS1_0055_MR1_mpr-3,18331.977063424838,106870.5625400153,15137.27522664119,414039.39484685264
697,967.9459505479343,927.4719526157386,1461.8659253137123,1761.6479099979415,140503.76882170496,93751.1562102818,89679.06041832393,46343.7566323115,8293.053576310402,14091.811280053626,5312.3837285919235,8930.00454376877,3456.0678234305406,5906.116698258285,2785.159857707026,761.459961097241,6984.165643181091,18348.784062566177,120796.36182855043,OAS1_0136_MR1_mpr-3,18708.93404416622,89679.06041832393,11051.802435366759,378836.2776453692
700,951.1389514065988,897.9739541227824,2900.407851819041,1689.274913695456,176311.59499229398,113255.8502137929,117348.8690046818,47995.64454791704,12021.120385844597,16704.442146575107,8174.718582356101,11155.045430092105,4311.50977972627,6475.496669168835,3047.8978442838215,1138.0739418561468,8214.506580323345,21886.14288184358,134169.93114529882,OAS1_0384_MR1_mpr-3,22448.31985312213,117348.8690046818,13267.925322145711,456997.3986521412
705,1038.2609469555625,792.3299595201022,1505.4269230881941,2531.682870657088,171374.7962445135,116623.08104176208,111793.6412884967,50771.20040611473,10622.70945728899,16001.635182481301,7748.7126041206175,10916.660442271123,4439.448773189906,6728.630656236296,3417.6518253932027,1075.6479450454722,7901.6905963050185,20879.437933275833,124935.68561707364,OAS1_0361_MR1_mpr-3,18747.693042186038,111793.6412884967,12383.671367321978,446579.46018439054
718,769.0059607117182,612.9409686850314,2052.5118951377885,1275.6169348291169,157041.8559767791,110427.47235829386,103289.64272296341,49700.01146084146,9421.86651863969,14662.56325089408,6556.787665015703,9878.39949531556,3618.9928151067525,6423.703671814923,2910.3548513108517,1145.2769414881477,7818.3416005632935,20311.42996229519,140108.97584187484,OAS1_0049_MR1_mpr-3,20062.068975034967,103289.64272296341,6149.3036858339365,411828.7599597933
724,1138.416941838623,1264.2979354074012,2600.6258671348114,1723.2319119606032,112236.45426587353,85190.90564762242,80031.1569112324,31771.745376791143,10373.00547004629,12870.73134243823,6439.824670991306,10477.963464684017,4035.394793832901,5952.421695892577,2208.9198871469516,801.9339590294367,6667.233659373051,16460.569159034505,104800.55764577123,OAS1_0033_MR1_mpr-3,18418.756058991326,80031.1569112324,25735.28868519189,364279.7013890603
725,1151.45094117272,2453.821874634983,6067.669690004592,2881.5428527828476,97597.21501378782,70856.93637994057,67351.13355905097,30019.35846632006,7341.914624903804,8288.937576520688,4448.0237727518115,7057.224639448528,2688.433862648728,4440.477773137334,1688.245913748027,689.0869647947554,5364.862725910787,12719.468350166211,99564.31991328901,OAS1_0339_MR1_mpr-3,17402.104110931767,67351.13355905097,58052.40403412025,275799.7689094733
727,1197.0699388420592,1055.7539460618505,1686.8739138181222,2718.617861106636,211476.29619574005,149843.31534455036,137604.73296981584,61454.96386028449,14993.21523400117,18739.461042606606,9620.806508475907,11709.676401756176,4379.766776239041,9047.65353775812,4282.011781233314,1497.5379234912407,9380.706520742544,25686.582687680268,154509.1441061746,OAS1_0435_MR1_mpr-3,23490.01079990246,137604.73296981584,17889.85008601297,482113.5723689635
734,874.6499553143985,1118.8659428374776,1777.7689091743246,2000.718897783877,179992.32780424645,127765.09247252009,126372.1695436841,49280.865482255496,10431.658467049725,17001.13713141705,7445.15761962915,12354.859368793974,4733.742758154514,7661.590608571654,3546.6198188042667,979.9509499346025,8643.942558383591,22150.595868332763,146659.58950720596,OAS1_0340_MR1_mpr-3,22447.63385315718,126372.1695436841,15182.894224310528,511456.8778698229
736,1030.371947358609,2273.0608838700073,2775.212858215215,1625.4769169548763,157008.92797846138,108492.60945714542,97785.1790041848,49702.412460718784,12658.071353302967,14073.28928099991,7302.469626919037,8093.427586509233,3523.295819995883,6912.135646861082,3168.976838097932,881.5099549639232,7010.919641814237,20445.885955425874,112365.42225928459,OAS1_0064_MR1_mpr-3,19288.947014533536,97785.1790041848,35976.58216196731,452897.5198616028
741,1778.4549091392769,1727.347911750318,2480.232873285653,1683.44391399336,141565.01076748647,90730.3553646136,88669.95446987887,44888.75070664731,10782.547449122914,12597.703356387148,6104.370688129549,7322.020625920182,3537.3588192774087,5216.343733498577,2618.4618662235757,710.6959636907583,6438.452671061401,18996.368029481306,115539.88709710212,OAS1_0164_MR1_mpr-3,20311.086962312715,88669.95446987887,54495.83721582417,362895.6964597687
743,1219.7079376854906,850.639956541062,1789.4309085785164,1992.8298981869236,167323.28045150422,112818.86823611816,123473.81969175991,47339.48558144001,11779.305398198852,14647.814251647604,7914.724595639116,10983.20243887151,4066.6077922382383,7093.925637573486,3188.870837081554,1055.067946096898,7771.350602964049,21543.14289936735,120283.57685474845,OAS1_0051_MR1_mpr-3,18702.417044499172,123473.81969175991,12749.65234862412,444496.0782908299
744,880.8239549989707,687.0289648998981,1593.2349186021102,747.0539618332392,134722.16111708555,83415.53773832542,78717.80997833092,44722.39571514634,9480.519515643127,12415.570365692267,6963.928644214993,8460.437567758805,3435.830824464443,5804.245703462844,2608.857866714241,834.518957364679,6401.065672971492,16740.114144752635,97882.59099920804,OAS1_0367_MR1_mpr-3,15664.123199724687,78717.80997833092,8193.240581409818,344048.87642264704
754,1866.262904653193,2844.4988546754143,7291.493627479797,2635.6118653473873,137549.50997263717,63151.44177361195,89350.8094350942,44446.28072925297,9821.461498224504,12478.682362467895,7237.985630213505,8175.4045823210545,3705.085810708287,2980.3268477360034,1420.3629274340879,779.9819601509578,6627.102661423331,17525.92710460569,122866.70972277698,OAS1_0430_MR1_mpr-3,17524.89810465826,89350.8094350942,66658.61659443146,365563.55032346887
757,906.8919536671646,1068.444945413471,1163.4559405593882,1991.800898239495,184632.08856720247,115781.70208474787,109468.10140730783,52214.88733235721,10698.855453398712,15015.853232844602,8158.254583197242,10994.178438310752,3982.9157965140375,7041.789640237099,3007.766846334102,1091.768944221855,8100.630586141235,18770.674041011946,134670.0251197492,OAS1_0442_MR1_mpr-3,19082.118025100364,109468.10140730783,9705.527504147536,404215.5323487508
759,1526.6929220017207,3307.5488310183314,4654.166762220028,2174.276888916852,121364.0267995486,80786.09987266261,78396.41899475068,32879.63532018938,8169.5735826189575,8482.732566619761,3638.2008141254214,4889.807750181202,1999.6898978364484,5110.3567389134205,2276.4908836947698,443.1559773592952,4816.748753913764,16846.101139337792,82789.90577028878,OAS1_0065_MR1_mpr-3,14370.32726582433,78396.41899475068,49158.41448851148,288541.18925851793
764,1133.2719421014795,1447.116926067234,2087.4978933503644,2126.942891335131,164258.91860806156,118187.1609618537,118750.02393309723,42819.43181236819,12164.494378519663,14746.598246600759,7327.165625657326,12301.694371510159,4170.193786946062,6282.730679017191,3081.854842548969,1025.9129475864179,7716.813605750329,20033.256976506964,126347.47354494581,OAS1_0004_MR1_mpr-3,18482.897055714384,118750.02393309723,30131.862460572265,457960.88560291694
772,1523.9489221419108,1226.9109373174915,1969.5058993785397,2664.4238638753914,197380.3689158967,142683.19071035896,127860.78946763095,53226.394280679626,13999.887284749995,15900.107187668336,9193.085530328042,10862.123445057401,4233.648783704165,7617.686610814697,3837.483803944114,1236.514936826826,8625.76355931235,24583.494744036696,154166.14412369835,OAS1_0147_MR1_mpr-3,21570.925897947924,127860.78946763095,16529.16915552975,500080.59745103365
773,1022.8259477441319,799.1899591696268,1717.7439122409833,1494.7939236314307,153900.66213726174,107321.60751697155,111118.96032296596,52027.26634194271,10356.54147088743,15301.22921826483,6842.849650400882,10860.065445162541,3772.9998072385815,6847.308650173073,2735.767860230448,963.8299507582195,7837.549599581963,19753.711990788834,127210.11850087355,OAS1_0406_MR1_mpr-3,20452.7459550754,111118.96032296596,10662.49745525623,395273.86580557784
776,789.5859596602922,729.9039627094274,2290.5538829762954,1331.182931990267,177047.3299547055,119322.49090385005,119027.16791893801,56352.15312098555,11938.457390067826,16906.812136236083,8265.270577729827,10649.463455922134,4205.522785141114,7547.028614424592,3237.919834575656,1069.8169453433761,7868.419598004824,20882.181933135646,128914.48541379796,OAS1_0408_MR1_mpr-3,20114.54797235383,119027.16791893801,10547.592461126693,470998.31493683864
782,1338.385931622268,1117.4939429075725,1613.1289175857319,2408.54587694812,150715.22130000495,106129.68257786662,98816.9229514733,52751.339304950045,10809.301447756061,16040.394180501116,6561.58966477037,10014.570488358626,4285.441781058076,6873.3766488412675,2914.4708511005665,1041.3479467978486,8454.606568056708,22672.298841679112,149964.73733834695,OAS1_0239_MR1_mpr-3,22220.224864775435,98816.9229514733,20319.66196187462,432892.73188364133
783,1902.9639027781502,3930.7797991776497,6425.761671709781,2928.876850364568,176107.8530027031,107741.09649553998,103075.26773391577,51850.96435094992,13537.52330837203,13361.564317361723,6402.094672918921,9702.783504287727,3879.3298018062146,5779.549704724555,2503.2138721115607,906.2059537022121,7748.026604155666,27576.16959114184,133461.29318150293,OAS1_0115_MR1_mpr-3,22079.251871977704,103075.26773391577,130353.37034028576,461076.6974437311
784,1540.0699213182938,2274.7758837823885,3415.5938254983453,2584.161867975952,148496.35441336618,108121.48347610612,100462.29386741179,44568.388723014505,12912.577340300333,12825.112344768891,6659.001659793621,9314.164524142154,3102.0918415150663,6602.749662667518,2835.2378551485563,906.5489536846883,6981.764643303757,21488.26290217115,118157.31996337828,OAS1_0268_MR1_mpr-3,19253.961016320958,100462.29386741179,35181.16520260491,344082.1474209472
792,1523.6059221594346,1634.7379164817346,2722.0478609313986,1715.6859123461259,132411.0272351607,86960.09955723483,84319.3426921503,39695.04497199216,10583.26445930422,11449.339415056715,6907.676647088891,7832.404599844819,3547.991818734172,5618.6827129432,2147.865890266182,823.5429579254395,5842.661701500182,20251.40496536185,105474.8956113195,OAS1_0217_MR1_mpr-3,16998.736131539714,84319.3426921503,42323.796837690024,316381.125836184
796,941.191951914788,783.41195997572,1730.434911592604,2084.7538934905547,140757.93180871988,96982.21604520793,95607.81511542566,48090.99854304544,9780.301500327356,14034.873282962571,5369.664725665454,8830.877548833138,3823.7638046450647,6692.615658076292,2981.355847683432,812.5669584862001,7910.265595866925,18458.54405695857,143577.04866469203,OAS1_0218_MR1_mpr-3,22172.204867228764,95607.81511542566,10990.405438503512,403854.3533672033
800,915.8099532115466,620.1439683170323,1657.375915325166,1418.6479275217066,172059.42420953605,114426.1661540018,119189.74991063174,60431.108912592936,12688.941351725827,16596.054152112614,7142.288635102635,10196.360479071029,4246.339783055786,7132.6846355933,3274.963832683089,954.5689512313612,8431.968569213277,22687.39084090807,128661.00842674801,OAS1_0202_MR1_mpr-3,20717.541941547053,119189.74991063174,9122.084533955462,534636.1306856018
805,1217.306937808157,1177.5189398409136,1888.9009034966246,1347.9899311316024,169354.5263477285,105668.00460145363,100612.52785973641,51856.10935068707,12634.404354512106,15145.164226238143,6570.1646643322765,9465.427516414173,3630.9978144934203,7570.0096132505005,3192.9868368712687,1175.11793996358,7734.992604821568,22106.348870593327,116033.80707186792,OAS1_0135_MR1_mpr-3,19300.26601395525,100612.52785973641,26158.207663585086,479488.9365030554
810,1110.633943258048,1862.4899048459545,1336.3279317274105,1626.8489168847811,125990.75356317053,87092.15455048818,85769.54661805983,40619.7729247481,10172.693480280168,12307.182371229777,5411.853723510031,8322.551574803358,3600.4708160530354,4813.318754089001,2200.3448875850454,892.8289543856389,6799.2886526264,15939.209185670627,116080.45506948468,OAS1_0411_MR1_mpr-3,18458.201056976093,85769.54661805983,33287.462299353625,380643.887553019
815,893.1719543681152,1899.876902935864,3501.0008211349277,1693.3909134851708,146415.03051970038,87255.42254214687,98498.96196771784,44821.86571006444,9537.457512734181,11491.871412883767,6663.803659548288,9637.95650759972,3565.8278178229357,4886.37775035644,1777.082909209372,736.0779623939997,5851.236701062087,18750.437042045844,118579.55294180653,OAS1_0238_MR1_mpr-3,15845.570190454615,98498.96196771784,36608.04512970605,413037.834898022
