,csf,3rd_ventricle,inf_lat_vent,4th_ventricle,frontal,temporal,parietal,occipital,insula,thalamus,caudate,putamen,pallidum,hippocampus,amygdala,accumbens_area,ventraldc,cingulate,cerebellum,subject,brain_stem,parietal,lateral_ventricle,total_cerebral_white_matter
1584,1161.3979406645308,1008.0769484976538,1700.9369130996479,2246.306885236861,119536.86589289771,86912.76555965311,94274.23118355806,42538.17182673767,10355.51247094,12422.087365359315,6490.245668415313,9155.01253227318,3764.4248076766758,5941.102696470862,2172.5618890044707,945.3079517045028,6771.848654028302,17338.649114173662,115317.62310845754,OAS1_0292_MR1_mpr-4,19179.873020106093,94274.23118355806,22866.779831743137,398074.4606624963
1587,1017.3379480245121,1143.5619415757665,2263.456884360673,2833.1798552536984,177203.39494673218,122957.26171815072,111424.91630733474,64437.34870791535,12670.076352689633,16777.501142842542,8678.242556631216,11337.521420769463,4650.050762430314,8946.811542910105,3233.1178348209887,1138.416941838623,8700.880555474647,24849.66273043825,138571.64992041633,OAS1_0264_MR1_mpr-4,21327.738910372274,111424.91630733474,12848.093343594799,469275.769024843
1588,975.1489501799352,946.3369516519315,1782.913908911468,1679.3279142036452,192814.69614915556,130569.80332922825,121955.70176932009,68469.31350192349,12830.257344506035,17896.367085680024,9327.884523441202,13090.251331223022,4939.885747622732,8843.911548167236,3785.0048066252502,1249.8919361433993,8949.898542752391,26081.375667510412,150170.8803278152,OAS1_0090_MR1_mpr-4,21708.81189090337,121955.70176932009,9970.666490601667,515210.32667806034
1598,1699.564913169743,1916.6839020771995,3829.251804364684,1196.0409388946305,109293.51441622742,45957.538652043266,67436.19755470507,29887.989473031666,7359.750623992568,9293.584525193579,6031.654691844587,6288.561678719287,2875.0258531157992,3167.261838185551,727.1599628496176,641.0669672480826,5421.457723019366,13732.347298418532,85419.0006359691,OAS1_0179_MR1_mpr-4,14040.361282682192,67436.19755470507,42419.15083281843,244910.90548757595
1610,868.8189556123025,661.9899661791329,1660.119915184976,1808.2959076147092,170357.11529650653,113788.52918657847,111312.06931310007,48687.47551257161,11674.347403561125,16831.69514007379,6483.728668748265,11042.198435857423,4235.02078363407,7961.029593273408,3457.439823360446,1186.0939394028196,8756.789552618273,21097.928922113195,132206.59924560486,OAS1_0088_MR1_mpr-4,21600.080896458403,111312.06931310007,10308.521473340757,482866.1143305164
1612,1017.6809480069884,759.4019612023836,2050.453895242931,1759.2469101206077,134747.2001158063,85623.42862552495,99761.88790319534,41714.28586882976,9125.171533797748,13273.070321882855,7352.547624360567,9372.81752114559,3558.281818208459,5610.793713346247,2004.1488976086393,780.3249601334339,6709.07965723515,18398.176060042755,117641.10498975153,OAS1_0265_MR1_mpr-4,18436.93505806257,99761.88790319534,13583.485306023846,426435.75721352623
1614,974.4629502149828,734.0199624991423,1395.3239287133229,1359.308930553318,149842.6293445854,100815.9268493448,94149.72218991918,47772.00855934254,9858.505496331938,12827.8563446287,6193.55068357337,9317.937523949391,3408.390825866344,6003.1856932990595,2660.993864050629,914.7809532641179,6602.749662667518,17619.909099804176,111374.15230992826,OAS1_0249_MR1_mpr-4,15781.772193714034,94149.72218991918,14674.225250298274,371685.41401070467
1615,987.8399495315559,1144.247941540719,2099.1598927545565,2184.909888373615,182558.65367313364,115115.25311879657,112529.71925089072,56197.11712890629,12456.730363589417,17188.072121866597,8421.67856973899,11221.587426692495,4570.474766495827,8356.508573068506,3262.272833331468,1373.0289298523676,10009.42548862148,21349.0049092858,130796.1833176626,OAS1_0314_MR1_mpr-4,23925.620777647277,112529.71925089072,14077.06228080715,497016.5786075734
1617,1081.478944747568,1732.1499115049853,2320.394881451728,2072.0628941389336,127374.75849246213,81087.59685725921,78800.81597409016,45144.97169355706,9067.54753674174,11575.220408625493,5245.841731991533,7184.134632964736,3040.3518446693442,6156.849685448413,2303.9308822928683,706.5799639010435,6625.044661528473,16479.77715805317,95705.57011043138,OAS1_0206_MR1_mpr-4,17754.36509293486,78800.81597409016,29984.372468107485,322122.6025428537
1618,924.0419527909763,974.805950197459,1968.4768994311107,2254.1958848338145,150615.40830510439,90974.57135213667,96963.69404615421,49581.33346690468,8855.573547571428,15677.50019904126,7345.00162474609,10364.430470484383,4021.3317945513754,6640.479660739904,2547.117869868519,1051.2949462896593,7689.030607169753,18978.189030410067,117594.11399215231,OAS1_0397_MR1_mpr-4,17613.04910015465,96963.69404615421,8297.85557606507,373350.6789256268
1620,863.673955875159,864.7029558225877,1888.9009034966246,1349.018931079031,149257.47137448093,101534.16881265005,97708.6900080926,53312.83027626363,9831.751497698791,15359.196215303313,6715.253656919723,10174.065480210073,4234.677783651594,6504.651667679314,2689.11986261368,1038.2609469555623,7152.578634576922,19727.64399212064,117474.74999825057,OAS1_0443_MR1_mpr-4,18446.88205755438,97708.6900080926,19942.36198115076,417805.87765442417
1623,1181.2919396481523,1180.948939665676,1626.5059169023048,2076.864893893601,149707.1443515073,100375.85787182781,97200.70703404529,42396.16983399251,10365.459470431813,12600.447356246957,7595.048611971264,9231.158528382904,3626.881814703706,6531.748666294938,2765.2658587234046,1023.5119477090843,7011.948641761666,20526.14795132531,111019.49032804783,OAS1_0094_MR1_mpr-4,19162.72302098228,97200.70703404529,25637.87669016864,415449.12477482995
1630,1021.4539478142269,823.8859579079158,1608.3269178310643,1632.6799165868772,156318.81201371917,96814.83205375954,96036.56509352096,44644.877719106706,11393.430417913089,15280.992219298732,7545.999614477163,11958.008389068971,4641.132762885932,6922.082646352892,2781.043857917311,1222.1089375628244,8240.231579009062,19495.433003984224,136101.02104664,OAS1_0437_MR1_mpr-4,18732.944042939558,96036.56509352096,6801.689652503734,423485.6143642481
1632,1269.0999351620683,1124.6969425395737,1652.2309155880225,1686.1879138531697,125096.55260885498,92198.05228962941,88519.03447758932,35090.61320723119,9619.777508528477,12319.53037059892,6568.449664419894,7864.989598180062,3513.348820504072,6299.194678176051,2523.1078710951824,799.1899591696268,7070.944638747578,15859.290189753665,111711.3212927024,OAS1_0438_MR1_mpr-4,17059.44712843801,88519.03447758932,16143.294175243986,330513.41111416987
1644,1325.0089323056945,1362.3959303956042,1954.070900167109,1229.311937194825,140648.51481430995,95944.98409819981,94006.00519726165,47032.84359710625,11586.539408047207,12034.49738516117,7623.174610534316,9812.200498697646,3828.9088043822076,5915.034697802667,2711.071861492159,1003.6179487254627,6963.928644214993,21732.135889711753,113378.3012075369,OAS1_0330_MR1_mpr-4,18419.785058938756,94006.00519726165,19530.419002196802,385145.0763230546
1648,1607.2979178836358,2205.8328873046653,3439.6038242716813,3139.1358396225,146579.3275113065,100091.85388633749,101960.86079085048,43973.62675340072,11688.410402842648,13223.3353244238,5990.151693964963,9277.806525999673,3692.737811339143,7080.548638256912,2501.4988721991795,957.312951091171,7594.019612023836,20920.94093115546,127295.18249652765,OAS1_0263_MR1_mpr-4,22542.987848285575,101960.86079085048,60738.43689689164,416474.0087224689
1649,1392.2369288710368,2643.843864926817,6893.613647807365,1718.772912188412,153764.14814423618,74115.09321348232,109506.86040532765,50672.07341117911,9799.16649936355,12815.508345259557,8756.789552618273,8808.239549989707,3928.721799282792,3360.7138283021477,1224.1669374576816,699.7199642515188,7081.920638186817,17546.850103536737,135590.98007269786,OAS1_0373_MR1_mpr-4,20263.409964748516,109506.86040532765,80970.97686321729,379061.9716338386
1654,965.8879506530769,890.0849545258291,2342.6898803126833,2670.9408635424397,191643.3512089992,123309.52270015382,120683.51483431575,55287.48117537932,11377.652418719183,18193.405070504443,9345.720522529966,11927.824390611062,4850.362752196435,7687.315607257372,2775.8988581801673,1278.703934671403,9310.048524352438,23533.571797676937,151921.2092383914,OAS1_0029_MR1_mpr-4,24366.375755129236,120683.51483431575,13525.175309002887,463890.32629998366
1657,836.2339572770602,648.2699668800835,1445.0589261723767,1357.5939306409368,144173.1826342357,103039.59573573823,100331.26787410589,42960.74780514839,9251.395527349003,14741.110246881139,7109.703636767394,9723.706503218778,4252.170782757881,7115.877636451965,2833.865855218651,993.3279492511757,8033.059589593417,18300.764065019503,123639.48868329593,OAS1_0379_MR1_mpr-4,19850.094985864656,100331.26787410589,10832.968446546922,385982.68228026154
1663,1406.9859281175147,2480.9188732506054,3616.2488152469423,1371.9999299049389,126597.520532171,92065.31129641112,87702.69451929587,31790.267375844858,10577.776459584602,12201.538376627097,6465.549669677024,9206.462529644616,3827.8798044347795,6284.788678912048,2656.5348642784375,722.7009630774265,7014.006641656524,17848.690088115825,111259.59031578121,OAS1_0233_MR1_mpr-4,18212.956069505588,87702.69451929587,52002.57034320442,321451.00857716525
1670,1269.7859351270208,1181.6349396306287,1305.8009332870256,1813.440907351853,137437.00597838496,95372.51712744698,105039.28563357468,45860.12665702001,10110.267483469494,13561.190307162891,7140.230635207778,9021.24253910745,4146.8697881376775,6380.8286740053945,2843.812854710462,1042.033946762801,7571.0386131979285,20182.11896890165,96767.8410561603,OAS1_0422_MR1_mpr-4,20410.213957248347,105039.28563357468,33852.383270491984,430467.72200753435
1671,1045.120946605087,849.2679566111572,1446.0879261198056,1478.3299244725715,182250.29668888747,118366.2069527063,117420.89900100182,47204.343588344374,13256.263322741517,17049.500128946198,7125.138635978823,10591.496458883652,4358.84377730799,6910.077646966225,3201.904836415651,1245.089936388732,7980.580592274553,21737.2808894489,137065.5369973632,OAS1_0450_MR1_mpr-4,19227.20701768781,117420.89900100182,9253.796527226335,431211.6889695253
1677,1085.937944519759,885.625954753638,1556.8769204596292,2581.4178681161425,168214.05140599504,115211.63611387237,120690.71783394774,55116.66718410616,11832.813395465146,17185.671121989264,9101.847534989363,11508.678412025103,4543.720767862681,7466.080618560201,3117.8698407089732,1202.2149385792027,8480.674566724902,21134.286920255676,148068.97643520084,OAS1_0416_MR1_mpr-4,19536.2500018989,120690.71783394774,11868.82839362515,461836.4424049159
1680,1523.2629221769582,3359.684828354719,4937.141747762922,2191.7698880231396,114860.06113183423,74925.94517205612,75505.2721424585,31493.57239100292,8349.648573418981,8407.615570457465,3632.026814440849,4897.696749778155,1995.5738980467336,5373.094725490217,1968.1338994486346,361.8649815124276,4550.580767512206,15869.580189227949,79388.37494407195,OAS1_0065_MR1_mpr-4,14024.583283488284,75505.2721424585,48578.401518144165,282882.375547625
1681,1091.4259442393789,1171.0019401738653,1611.7569176558268,1544.1859211080086,178841.90586302115,122570.35773791751,112886.43923266599,48521.12052107064,12677.965352286588,16220.126171318663,8013.165590609795,11148.871430407533,4179.111786490444,7359.0646240276155,3014.6268459836265,1345.5889312542686,8041.634589155323,23108.594819388883,148734.73940118717,OAS1_0105_MR1_mpr-4,19342.11201181735,112886.43923266599,14095.927279843341,392400.5549523744
1683,962.4579508283146,1176.8329398759613,2370.815878875734,1445.401926154853,164350.8426033652,111188.58931940864,107422.10651183709,47848.49755543474,11992.994387281546,15637.026201109064,7781.9836024208125,10219.341477896936,4531.372768493537,7767.577603156811,3417.308825410726,1231.0269371072063,8608.270560206063,21519.132900594013,131757.95526852593,OAS1_0058_MR1_mpr-4,21910.495880599396,107422.10651183709,18473.97905617,475858.9676885094
1684,1162.7699405944356,1334.9559317975054,3463.9568230274945,2302.2158823804875,134398.02613364553,83923.52071237273,85891.99761180383,39142.81500020543,10720.807452277191,12324.33237035359,7477.399617981917,8363.025572735554,3736.298809113625,4550.23776752973,1786.6869087187065,813.5959584336288,6991.368642813091,17251.870118607178,115879.80007973607,OAS1_0272_MR1_mpr-4,21414.51790593876,85891.99761180383,40506.92593051341,350545.9820907118
